회사명,거래소코드,회계년도,이자보상배율(이자비용)
피에스케이홀딩스(주),031980,2009/12,999999999
피에스케이홀딩스(주),031980,2010/12,999999999
피에스텍(주),002230,2009/12,210.52
피에스텍(주),002230,2010/12,3.03
피에이치에이(주),043370,2009/12,15.07
피에이치에이(주),043370,2010/12,22.35
하나마이크론(주),067310,2009/12,1.37
하나마이크론(주),067310,2010/12,4.51
하나머티리얼즈(주),166090,2009/12,-0.35
하나머티리얼즈(주),166090,2010/12,1.21
하나제약(주),293480,2009/12,3.35
하나제약(주),293480,2010/12,2.69
하이록코리아(주),013030,2009/12,9.85
하이록코리아(주),013030,2010/12,10.66
하이즈항공(주),221840,2009/12,3.74
하이즈항공(주),221840,2010/12,2.64
하이트진로(주),000080,2009/12,6.55
하이트진로(주),000080,2010/12,5.4
하이트진로홀딩스(주),000140,2009/12,1.71
하이트진로홀딩스(주),000140,2010/12,0.41
한국가스공사(주),036460,2009/12,1.16
한국가스공사(주),036460,2010/12,1.45
한국공항(주),005430,2009/12,4.99
한국공항(주),005430,2010/12,5.41
한국기업평가(주),034950,2009/09,999999999
한국기업평가(주),034950,2010/09,999999999
한국내화(주),010040,2009/12,-2.84
한국내화(주),010040,2010/12,1.55
한국단자공업(주),025540,2009/12,262.95
한국단자공업(주),025540,2010/12,133.09
한국맥널티(주),222980,2009/12,-1.24
한국맥널티(주),222980,2010/12,0.46
한국석유공업(주),004090,2009/12,3.54
한국석유공업(주),004090,2010/12,2.35
한국선재(주),025550,2009/12,-1.28
한국선재(주),025550,2010/12,2.34
한국수출포장공업(주),002200,2009/12,7.15
한국수출포장공업(주),002200,2010/12,5.03
한국쉘석유(주),002960,2009/12,999999999
한국쉘석유(주),002960,2010/12,999999999
한국알콜산업(주),017890,2009/12,41.97
한국알콜산업(주),017890,2010/12,18.56
한국앤컴퍼니(주),000240,2009/12,23.17
한국앤컴퍼니(주),000240,2010/12,33.04
한국유나이티드제약(주),033270,2009/12,15.93
한국유나이티드제약(주),033270,2010/12,21.04
한국유니온제약(주),080720,2009/12,5.32
한국유니온제약(주),080720,2010/12,5.91
한국자산신탁(주),123890,2009/12,
한국자산신탁(주),123890,2010/12,
한국전력공사(주),015760,2009/12,-0.58
한국전력공사(주),015760,2010/12,-1.59
한국전력기술(주),052690,2009/12,167343.48
한국전력기술(주),052690,2010/12,269577.68
한국전자금융(주),063570,2009/12,10.61
한국전자금융(주),063570,2010/12,9.49
한국전자인증(주),041460,2009/12,57185.92
한국전자인증(주),041460,2010/12,999999999
한국정밀기계(주),101680,2009/12,24.46
한국정밀기계(주),101680,2010/12,17.16
한국정보공학(주),039740,2009/12,999999999
한국정보공학(주),039740,2010/12,4.94
한국정보인증(주),053300,2009/12,999999999
한국정보인증(주),053300,2010/12,55.79
한국정보통신(주),025770,2009/12,10.45
한국정보통신(주),025770,2010/12,10.77
한국조선해양(주),009540,2009/12,65.12
한국조선해양(주),009540,2010/12,42.78
한국주강(주),025890,2009/12,98.87
한국주강(주),025890,2010/12,48.6
한국주철관공업(주),000970,2009/03,23.35
한국주철관공업(주),000970,2010/03,45.08
한국지역난방공사,071320,2009/12,2.78
한국지역난방공사,071320,2010/12,2.91
한국철강(주),104700,2009/12,53.22
한국철강(주),104700,2010/12,-3.28
한국캐피탈(주),023760,2009/03,
한국캐피탈(주),023760,2010/03,
한국컴퓨터(주),054040,2009/12,1864.67
한국컴퓨터(주),054040,2010/12,195.6
한국콜마홀딩스(주),024720,2009/03,2.93
한국콜마홀딩스(주),024720,2010/03,6.16
한국투자금융지주(주),071050,2009/03,
한국투자금융지주(주),071050,2010/03,
한국프랜지공업(주),010100,2009/12,0.94
한국프랜지공업(주),010100,2010/12,1.58
한국항공우주산업(주),047810,2009/12,6.64
한국항공우주산업(주),047810,2010/12,7.96
한국화장품(주),123690,2010/12,
한라아이엠에스(주),092460,2009/12,999999999
한라아이엠에스(주),092460,2010/12,999999999
한미반도체(주),042700,2009/12,28.9
한미반도체(주),042700,2010/12,98.09
한미사이언스(주),008930,2009/12,3.62
한미사이언스(주),008930,2010/12,1.28
한미약품(주),128940,2010/12,
한성기업(주),003680,2009/12,5.24
한성기업(주),003680,2010/12,4.33
한세실업(주),105630,2009/12,
한세실업(주),105630,2010/12,10.94
한세엠케이(주),069640,2009/12,17.37
한세엠케이(주),069640,2010/12,19.87
한세예스24홀딩스(주),016450,2009/12,27.93
한세예스24홀딩스(주),016450,2010/12,19.24
한솔로지스틱스(주),009180,2009/12,14.37
한솔로지스틱스(주),009180,2010/12,9.11
한솔아이원스(주),114810,2009/12,1.31
한솔아이원스(주),114810,2010/12,3.97
한솔인티큐브(주),070590,2009/12,6.7
한솔인티큐브(주),070590,2010/12,7.97
한솔테크닉스(주),004710,2009/12,11.44
한솔테크닉스(주),004710,2010/12,17.29
한솔피엔에스(주),010420,2009/12,4.79
한솔피엔에스(주),010420,2010/12,1.02
한솔홀딩스(주),004150,2009/12,2.93
한솔홀딩스(주),004150,2010/12,3.01
한스바이오메드(주),042520,2009/09,37.47
한스바이오메드(주),042520,2010/09,23.9
한신공영(주),004960,2009/12,0.41
한신공영(주),004960,2010/12,0.86
한신기계공업(주),011700,2009/12,9.26
한신기계공업(주),011700,2010/12,155.55
한양디지텍(주),078350,2009/12,0.32
한양디지텍(주),078350,2010/12,3.79
한양이엔지(주),045100,2009/12,-18.66
한양이엔지(주),045100,2010/12,4.54
한양증권(주),001750,2009/03,
한양증권(주),001750,2010/03,
한온시스템(주),018880,2009/12,8.25
한온시스템(주),018880,2010/12,25.47
한올바이오파마(주),009420,2009/12,1.17
한올바이오파마(주),009420,2010/12,1.7
한일단조공업(주),024740,2009/12,5.2
한일단조공업(주),024740,2010/12,3.15
한일사료(주),005860,2009/12,3.11
한일사료(주),005860,2010/12,0.58
한일철강(주),002220,2009/12,-0.69
한일철강(주),002220,2010/12,0.34
한일현대시멘트(주),006390,2009/12,0.65
한일현대시멘트(주),006390,2010/12,-0.9
한일홀딩스(주),003300,2009/12,8.59
한일홀딩스(주),003300,2010/12,0.55
한일화학공업(주),007770,2009/12,60.16
한일화학공업(주),007770,2010/12,21.18
한전산업개발(주),130660,2009/12,26.61
한전산업개발(주),130660,2010/12,108.32
한전케이피에스(주),051600,2009/12,999999999
한전케이피에스(주),051600,2010/12,999999999
한창산업(주),079170,2009/12,66.3
한창산업(주),079170,2010/12,-35.73
한화생명보험(주),088350,2009/03,
한화생명보험(주),088350,2010/03,
한화손해보험(주),000370,2009/03,
한화손해보험(주),000370,2010/03,
한화솔루션(주),009830,2009/12,5.62
한화솔루션(주),009830,2010/12,7.51
한화시스템(주),272210,2009/12,81.84
한화시스템(주),272210,2010/12,5105.74
한화에어로스페이스(주),012450,2009/12,8.67
한화에어로스페이스(주),012450,2010/12,6.79
한화투자증권(주),003530,2009/03,
한화투자증권(주),003530,2010/03,
해성산업(주),034810,2009/12,999999999
해성산업(주),034810,2010/12,999999999
해성옵틱스(주),076610,2009/12,1.31
해성옵틱스(주),076610,2010/12,2.8
해태제과식품(주),101530,2009/12,1.49
해태제과식품(주),101530,2010/12,2.27
핸즈코퍼레이션(주),143210,2009/12,3.81
핸즈코퍼레이션(주),143210,2010/12,1.3
현대건설(주),000720,2009/12,6.37
현대건설(주),000720,2010/12,13.59
현대글로비스(주),086280,2009/12,23.94
현대글로비스(주),086280,2010/12,17.4
현대두산인프라코어(주),042670,2009/12,1.54
현대두산인프라코어(주),042670,2010/12,3.77
현대로템(주),064350,2009/12,3.73
현대로템(주),064350,2010/12,3.01
현대모비스(주),012330,2009/12,56.76
현대모비스(주),012330,2010/12,86.94
현대바이오사이언스(주),048410,2009/12,-12.62
현대바이오사이언스(주),048410,2010/12,1.86
현대비앤지스틸(주),004560,2009/12,1.91
현대비앤지스틸(주),004560,2010/12,3.43
현대약품(주),004310,2009/11,2.44
현대약품(주),004310,2010/11,0.86
현대에이치티(주),039010,2009/12,-77.13
현대에이치티(주),039010,2010/12,-568.27
현대엘리베이터(주),017800,2009/12,1.84
현대엘리베이터(주),017800,2010/12,1.89
현대오토에버(주),307950,2009/12,94.02
현대오토에버(주),307950,2010/12,76.15
현대위아(주),011210,2009/12,2.63
현대위아(주),011210,2010/12,3.35
현대자동차(주),005380,2009/12,9.63
현대자동차(주),005380,2010/12,19.61
현대제철(주),004020,2009/12,4.68
현대제철(주),004020,2010/12,5.93
현대차증권(주),001500,2009/03,
현대차증권(주),001500,2010/03,
현대코퍼레이션(주),011760,2009/12,6.45
현대코퍼레이션(주),011760,2010/12,7.77
현대해상화재보험(주),001450,2009/03,
현대해상화재보험(주),001450,2010/03,
현우산업(주),092300,2009/12,17.77
현우산업(주),092300,2010/12,5.58
호전실업(주),111110,2009/12,3.95
호전실업(주),111110,2010/12,2.86
화성밸브(주),039610,2009/03,16.42
화성밸브(주),039610,2010/03,30.23
화성산업(주),002460,2009/12,1
화성산업(주),002460,2010/12,-1.79
화일약품(주),061250,2009/12,7.2
화일약품(주),061250,2010/12,5.24
화천기계(주),010660,2009/12,8.1
화천기계(주),010660,2010/12,25.21
화천기공(주),000850,2009/12,0.57
화천기공(주),000850,2010/12,33.53
환인제약(주),016580,2009/12,999999999
환인제약(주),016580,2010/12,999999999
효성아이티엑스(주),094280,2009/12,0.86
효성아이티엑스(주),094280,2010/12,3.29
효성오앤비(주),097870,2009/06,6.68
효성오앤비(주),097870,2010/06,4.89
휴림네트웍스(주),192410,2009/12,406.36
휴림네트웍스(주),192410,2010/12,1014.86
휴림로봇(주),090710,2009/12,-3.04
휴림로봇(주),090710,2010/12,3.56
흥구석유(주),024060,2009/12,9.48
흥구석유(주),024060,2010/12,2.86
흥국화재해상보험(주),000540,2009/03,
흥국화재해상보험(주),000540,2010/03,
흥아해운(주),003280,2009/12,-0.47
흥아해운(주),003280,2010/12,1.32
